DATASET,CELL_LINE_NAME,TCGA_DESC,CelllineName,DRUG_NAME,DrugBankID,LN_IC50,IC50
GDSC1,SK-MEL-30,SKCM,SKCM_SK-MEL-30,Bicalutamide,DB01128,2.96104,19.31805
GDSC1,SK-MES-1,LUSC,LUSC_SK-MES-1,Bicalutamide,DB01128,2.710375,15.03491
GDSC1,SK-MG-1,GBM,GBM_SK-MG-1,Bicalutamide,DB01128,2.604861,13.52934
GDSC1,SNG-M,UCEC,UCEC_SNG-M,Bicalutamide,DB01128,2.146782,8.55728
GDSC1,SNU-387,LIHC,LIHC_SNU-387,Bicalutamide,DB01128,3.175889,23.9481
GDSC1,SNU-423,LIHC,LIHC_SNU-423,Bicalutamide,DB01128,2.702608,14.91859
GDSC1,SNU-449,LIHC,LIHC_SNU-449,Bicalutamide,DB01128,2.676266,14.53073
GDSC1,SNU-475,LIHC,LIHC_SNU-475,Bicalutamide,DB01128,1.837955,6.28367
GDSC1,SW1088,GBM,GBM_SW1088,Bicalutamide,DB01128,2.422056,11.269
GDSC1,SW1710,BLCA,BLCA_SW1710,Bicalutamide,DB01128,2.467651,11.79471
GDSC1,TGBC11TKB,STAD,STAD_TGBC11TKB,Bicalutamide,DB01128,2.265525,9.63618
GDSC1,UACC-893,BRCA,BRCA_UACC-893,Bicalutamide,DB01128,3.118816,22.61958
GDSC1,VMRC-RCZ,KIRC,KIRC_VMRC-RCZ,Bicalutamide,DB01128,3.17696,23.97376
GDSC1,WM-115,SKCM,SKCM_WM-115,Bicalutamide,DB01128,2.043843,7.72022
GDSC1,YAPC,PAAD,PAAD_YAPC,Bicalutamide,DB01128,3.284403,26.69304
GDSC1,YH-13,GBM,GBM_YH-13,Bicalutamide,DB01128,2.257618,9.56029
GDSC1,ZR-75-30,BRCA,BRCA_ZR-75-30,Bicalutamide,DB01128,3.353186,28.59369
GDSC1,RCC10RGB,KIRC,KIRC_RCC10RGB,Bicalutamide,DB01128,3.722876,41.38324
GDSC1,OE19,ESCA,ESCA_OE19,Bicalutamide,DB01128,2.974825,19.5862
GDSC1,NCI-H838,LUAD,LUAD_NCI-H838,Bicalutamide,DB01128,2.80044,16.45188
GDSC1,PSN1,PAAD,PAAD_PSN1,Bicalutamide,DB01128,1.999684,7.38672
GDSC1,OE33,ESCA,ESCA_OE33,Bicalutamide,DB01128,2.702207,14.91261
GDSC1,CGTH-W-1,THCA,THCA_CGTH-W-1,Bicalutamide,DB01128,2.441306,11.48803
GDSC1,COLO-684,UCEC,UCEC_COLO-684,Bicalutamide,DB01128,2.669429,14.43173
GDSC1,LN-405,GBM,GBM_LN-405,Bicalutamide,DB01128,3.046716,21.04612
GDSC1,BFTC-909,KIRC,KIRC_BFTC-909,Bicalutamide,DB01128,2.598307,13.44096
GDSC1,SCC-25,HNSC,HNSC_SCC-25,Bicalutamide,DB01128,0.838263,2.31235
GDSC1,AsPC-1,PAAD,PAAD_AsPC-1,Bicalutamide,DB01128,3.879786,48.41385
GDSC1,AU565,BRCA,BRCA_AU565,Bicalutamide,DB01128,1.992325,7.33256
GDSC1,AN3-CA,UCEC,UCEC_AN3-CA,Bicalutamide,DB01128,2.748774,15.62347
GDSC1,C3A,LIHC,LIHC_C3A,Bicalutamide,DB01128,2.780646,16.12944
GDSC1,CAL-85-1,BRCA,BRCA_CAL-85-1,Bicalutamide,DB01128,3.079037,21.73746
GDSC1,CHL-1,SKCM,SKCM_CHL-1,Bicalutamide,DB01128,2.55122,12.82274
GDSC1,NCI-H1651,LUAD,LUAD_NCI-H1651,Bicalutamide,DB01128,2.325172,10.22844
GDSC1,RPMI-7951,SKCM,SKCM_RPMI-7951,Bicalutamide,DB01128,2.35453,10.53318
GDSC1,SCC-4,HNSC,HNSC_SCC-4,Bicalutamide,DB01128,2.818375,16.74961
GDSC1,SW1990,PAAD,PAAD_SW1990,Bicalutamide,DB01128,2.931042,18.74715
GDSC1,UACC-812,BRCA,BRCA_UACC-812,Bicalutamide,DB01128,2.946099,19.03157
GDSC1,SCC-15,HNSC,HNSC_SCC-15,Bicalutamide,DB01128,3.072727,21.60073
GDSC1,CAPAN-2,PAAD,PAAD_CAPAN-2,Bicalutamide,DB01128,3.341902,28.27285
GDSC1,CAL-27,HNSC,HNSC_CAL-27,Bicalutamide,DB01128,2.436528,11.43328
GDSC1,A704,KIRC,KIRC_A704,Bicalutamide,DB01128,2.091169,8.09437
GDSC1,A101D,SKCM,SKCM_A101D,Bicalutamide,DB01128,3.157982,23.52308
GDSC1,769-P,KIRC,KIRC_769-P,Bicalutamide,DB01128,2.45563,11.65377
GDSC1,23132-87,STAD,STAD_23132-87,Bicalutamide,DB01128,2.232789,9.32584
GDSC1,BFTC-905,BLCA,BLCA_BFTC-905,Bicalutamide,DB01128,1.451894,4.2712
GDSC1,CAL-51,BRCA,BRCA_CAL-51,Bicalutamide,DB01128,2.284398,9.81977
GDSC1,RERF-LC-MS,LUAD,LUAD_RERF-LC-MS,Bicalutamide,DB01128,2.34515,10.43484
GDSC1,GAK,SKCM,SKCM_GAK,Bicalutamide,DB01128,2.39527,10.97116
GDSC1,AM-38,GBM,GBM_AM-38,Bicalutamide,DB01128,2.702352,14.91477
GDSC1,DOK,HNSC,HNSC_DOK,Bicalutamide,DB01128,3.700866,40.48235
GDSC1,CAS-1,GBM,GBM_CAS-1,Bicalutamide,DB01128,2.720796,15.19241
GDSC1,MFM-223,BRCA,BRCA_MFM-223,Bicalutamide,DB01128,2.811433,16.63374
GDSC1,CAL-54,KIRC,KIRC_CAL-54,Bicalutamide,DB01128,2.795232,16.36643
GDSC1,22RV1,PRAD,PRAD_22RV1,Bicalutamide,DB01128,2.297328,9.94757
GDSC1,8505C,THCA,THCA_8505C,Bicalutamide,DB01128,2.911913,18.39195
GDSC1,B-CPAP,THCA,THCA_B-CPAP,Bicalutamide,DB01128,2.114512,8.28554
GDSC1,CAL-148,BRCA,BRCA_CAL-148,Bicalutamide,DB01128,2.27432,9.72131
GDSC1,CAL-39,CESC,CESC_CAL-39,Bicalutamide,DB01128,2.373381,10.73362
GDSC1,HO-1-N-1,HNSC,HNSC_HO-1-N-1,Bicalutamide,DB01128,2.300533,9.9795
GDSC1,HTC-C3,THCA,THCA_HTC-C3,Bicalutamide,DB01128,2.795001,16.36265
GDSC1,KLE,UCEC,UCEC_KLE,Bicalutamide,DB01128,3.651261,38.52321
GDSC1,K5,THCA,THCA_K5,Bicalutamide,DB01128,2.094819,8.12397
GDSC1,MDA-MB-415,BRCA,BRCA_MDA-MB-415,Bicalutamide,DB01128,3.292629,26.91353
GDSC1,NCI-H1975,LUAD,LUAD_NCI-H1975,Bicalutamide,DB01128,2.886251,17.92598
GDSC1,MKN7,STAD,STAD_MKN7,Bicalutamide,DB01128,2.556486,12.89044
GDSC1,MDA-MB-157,BRCA,BRCA_MDA-MB-157,Bicalutamide,DB01128,2.718414,15.15627
GDSC1,MMAc-SF,SKCM,SKCM_MMAc-SF,Bicalutamide,DB01128,3.100078,22.19968
GDSC1,MKN45,STAD,STAD_MKN45,Bicalutamide,DB01128,0.634615,1.8863
GDSC1,PANC-03-27,PAAD,PAAD_PANC-03-27,Bicalutamide,DB01128,2.233478,9.33227
GDSC1,PANC-08-13,PAAD,PAAD_PANC-08-13,Bicalutamide,DB01128,3.180422,24.0569
GDSC1,PANC-10-05,PAAD,PAAD_PANC-10-05,Bicalutamide,DB01128,3.072591,21.59779
GDSC1,RO82-W-1,THCA,THCA_RO82-W-1,Bicalutamide,DB01128,2.114875,8.28855
GDSC1,SiHa,CESC,CESC_SiHa,Bicalutamide,DB01128,3.038154,20.86669
GDSC1,SKG-IIIa,CESC,CESC_SKG-IIIa,Bicalutamide,DB01128,3.089919,21.9753
GDSC1,TT,THCA,THCA_TT,Bicalutamide,DB01128,3.739483,42.07623
GDSC1,VMRC-MELG,SKCM,SKCM_VMRC-MELG,Bicalutamide,DB01128,2.692257,14.76496
GDSC1,TE-9,ESCA,ESCA_TE-9,Bicalutamide,DB01128,2.753804,15.70225
GDSC1,TE-11,ESCA,ESCA_TE-11,Bicalutamide,DB01128,2.395785,10.97681
GDSC1,TE-6,ESCA,ESCA_TE-6,Bicalutamide,DB01128,3.185239,24.17307
GDSC1,TE-12,ESCA,ESCA_TE-12,Bicalutamide,DB01128,3.287712,26.78152
GDSC1,BT-474,BRCA,BRCA_BT-474,Bicalutamide,DB01128,3.401091,29.99681
GDSC1,D-263MG,GBM,GBM_D-263MG,Bicalutamide,DB01128,2.837556,17.07399
GDSC1,D-392MG,GBM,GBM_D-392MG,Bicalutamide,DB01128,3.588313,36.173
GDSC1,D-423MG,GBM,GBM_D-423MG,Bicalutamide,DB01128,2.621007,13.74956
GDSC1,D-566MG,GBM,GBM_D-566MG,Bicalutamide,DB01128,2.055072,7.8074
GDSC1,CAMA-1,BRCA,BRCA_CAMA-1,Bicalutamide,DB01128,1.1502,3.15882
GDSC1,BT-483,BRCA,BRCA_BT-483,Bicalutamide,DB01128,4.058184,57.86913
GDSC1,M059J,GBM,GBM_M059J,Bicalutamide,DB01128,2.726186,15.27452
GDSC1,OMC-1,CESC,CESC_OMC-1,Bicalutamide,DB01128,2.796042,16.37969
GDSC1,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Bicalutamide,DB01128,3.22542,25.16414
GDSC1,BICR22,HNSC,HNSC_BICR22,Bicalutamide,DB01128,2.762763,15.84356
GDSC1,BICR78,HNSC,HNSC_BICR78,Bicalutamide,DB01128,2.806244,16.54765
GDSC1,COLO-783,SKCM,SKCM_COLO-783,Bicalutamide,DB01128,2.752118,15.6758
GDSC1,EN,UCEC,UCEC_EN,Bicalutamide,DB01128,2.883712,17.88052
GDSC1,G-MEL,SKCM,SKCM_G-MEL,Bicalutamide,DB01128,1.730991,5.64625
GDSC1,HARA,LUSC,LUSC_HARA,Bicalutamide,DB01128,2.648579,14.13394
GDSC1,HCC-15,LUSC,LUSC_HCC-15,Bicalutamide,DB01128,3.073244,21.6119
GDSC1,HCC-44,LUAD,LUAD_HCC-44,Bicalutamide,DB01128,1.743756,5.71878
GDSC1,HCC-827,LUAD,LUAD_HCC-827,Bicalutamide,DB01128,3.157536,23.51259
GDSC1,Hep3B2-1-7,LIHC,LIHC_Hep3B2-1-7,Bicalutamide,DB01128,2.049231,7.76193
GDSC1,IGR-37,SKCM,SKCM_IGR-37,Bicalutamide,DB01128,2.403571,11.06261
GDSC1,IHH-4,THCA,THCA_IHH-4,Bicalutamide,DB01128,1.118513,3.0603
GDSC1,IM-95,STAD,STAD_IM-95,Bicalutamide,DB01128,2.280382,9.78042
GDSC1,JHH-2,LIHC,LIHC_JHH-2,Bicalutamide,DB01128,2.427002,11.32488
GDSC1,JHH-4,LIHC,LIHC_JHH-4,Bicalutamide,DB01128,2.109565,8.24465
GDSC1,JHH-6,LIHC,LIHC_JHH-6,Bicalutamide,DB01128,2.695137,14.80755
GDSC1,JHH-7,LIHC,LIHC_JHH-7,Bicalutamide,DB01128,2.36619,10.65671
GDSC1,JHU-011,HNSC,HNSC_JHU-011,Bicalutamide,DB01128,2.336172,10.34157
GDSC1,JHU-022,HNSC,HNSC_JHU-022,Bicalutamide,DB01128,2.584099,13.25134
GDSC1,KYSE-220,ESCA,ESCA_KYSE-220,Bicalutamide,DB01128,2.680216,14.58824
GDSC1,LN-18,GBM,GBM_LN-18,Bicalutamide,DB01128,1.888899,6.61208
GDSC1,LN-229,GBM,GBM_LN-229,Bicalutamide,DB01128,2.771776,15.987
GDSC1,LNZTA3WT4,GBM,GBM_LNZTA3WT4,Bicalutamide,DB01128,2.558191,12.91244
GDSC1,MDA-MB-436,BRCA,BRCA_MDA-MB-436,Bicalutamide,DB01128,3.34725,28.42446
GDSC1,MFE-319,UCEC,UCEC_MFE-319,Bicalutamide,DB01128,2.181543,8.85997
GDSC1,ML-1,THCA,THCA_ML-1,Bicalutamide,DB01128,3.044803,21.00589
GDSC1,MS751,CESC,CESC_MS751,Bicalutamide,DB01128,2.257088,9.55522
GDSC1,NCI-H1869,LUSC,LUSC_NCI-H1869,Bicalutamide,DB01128,2.747255,15.59975
GDSC1,NCI-H1944,LUAD,LUAD_NCI-H1944,Bicalutamide,DB01128,2.645061,14.0843
GDSC1,NCI-H2023,LUAD,LUAD_NCI-H2023,Bicalutamide,DB01128,1.652417,5.21958
GDSC1,NCI-H3122,LUAD,LUAD_NCI-H3122,Bicalutamide,DB01128,2.786173,16.21883
GDSC1,OSC-20,HNSC,HNSC_OSC-20,Bicalutamide,DB01128,2.54876,12.79123
GDSC1,PA-TU-8988T,PAAD,PAAD_PA-TU-8988T,Bicalutamide,DB01128,2.519717,12.42508
GDSC1,PC-3_[JPC-3],LUAD,LUAD_PC-3_[JPC-3],Bicalutamide,DB01128,3.197681,24.47571
GDSC1,PCI-15A,HNSC,HNSC_PCI-15A,Bicalutamide,DB01128,2.51346,12.34758
GDSC1,PCI-38,HNSC,HNSC_PCI-38,Bicalutamide,DB01128,2.586954,13.28923
GDSC1,PCI-6A,HNSC,HNSC_PCI-6A,Bicalutamide,DB01128,2.600983,13.47698
GDSC1,PE-CA-PJ15,HNSC,HNSC_PE-CA-PJ15,Bicalutamide,DB01128,2.664119,14.3553
GDSC1,RERF-GC-1B,STAD,STAD_RERF-GC-1B,Bicalutamide,DB01128,2.556802,12.89451
GDSC1,SISO,CESC,CESC_SISO,Bicalutamide,DB01128,2.398384,11.00538
GDSC1,SNU-398,LIHC,LIHC_SNU-398,Bicalutamide,DB01128,2.171585,8.77218
GDSC1,SU8686,PAAD,PAAD_SU8686,Bicalutamide,DB01128,2.895388,18.09052
GDSC1,SUIT-2,PAAD,PAAD_SUIT-2,Bicalutamide,DB01128,2.507844,12.27843
GDSC1,SW156,KIRC,KIRC_SW156,Bicalutamide,DB01128,2.880806,17.82864
GDSC1,TT2609-C02,THCA,THCA_TT2609-C02,Bicalutamide,DB01128,1.816404,6.1497
GDSC1,VMRC-RCW,KIRC,KIRC_VMRC-RCW,Bicalutamide,DB01128,2.585669,13.27217
GDSC1,WM278,SKCM,SKCM_WM278,Bicalutamide,DB01128,3.188607,24.25462
GDSC1,H3255,LUAD,LUAD_H3255,Bicalutamide,DB01128,3.002058,20.12692
GDSC1,451Lu,SKCM,SKCM_451Lu,Bicalutamide,DB01128,2.658223,14.27091
GDSC1,ASH-3,THCA,THCA_ASH-3,Bicalutamide,DB01128,-0.080267,0.92287
GDSC1,BICR10,HNSC,HNSC_BICR10,Bicalutamide,DB01128,2.830426,16.95268
GDSC1,BICR31,HNSC,HNSC_BICR31,Bicalutamide,DB01128,2.663494,14.34633
GDSC1,CAL-29,BLCA,BLCA_CAL-29,Bicalutamide,DB01128,2.560707,12.94497
GDSC1,DAN-G,PAAD,PAAD_DAN-G,Bicalutamide,DB01128,2.092724,8.10697
GDSC1,EFM-192A,BRCA,BRCA_EFM-192A,Bicalutamide,DB01128,3.004421,20.17453
GDSC1,FU97,STAD,STAD_FU97,Bicalutamide,DB01128,2.475595,11.88878
GDSC1,HCC1428,BRCA,BRCA_HCC1428,Bicalutamide,DB01128,2.781942,16.15035
GDSC1,HCC202,BRCA,BRCA_HCC202,Bicalutamide,DB01128,2.696607,14.82933
GDSC1,HCC-78,LUAD,LUAD_HCC-78,Bicalutamide,DB01128,2.591048,13.34375
GDSC1,HDQ-P1,BRCA,BRCA_HDQ-P1,Bicalutamide,DB01128,3.1454,23.22897
GDSC1,HeLa,CESC,CESC_HeLa,Bicalutamide,DB01128,2.207734,9.09508
GDSC1,HPAC,PAAD,PAAD_HPAC,Bicalutamide,DB01128,3.30417,27.22593
GDSC1,Hs-766T,PAAD,PAAD_Hs-766T,Bicalutamide,DB01128,3.50985,33.44325
GDSC1,Hs-939-T,SKCM,SKCM_Hs-939-T,Bicalutamide,DB01128,2.769384,15.94881
GDSC1,Hs-940-T,SKCM,SKCM_Hs-940-T,Bicalutamide,DB01128,2.683804,14.64068
GDSC1,huH-1,LIHC,LIHC_huH-1,Bicalutamide,DB01128,3.100688,22.21323
GDSC1,JHH-1,LIHC,LIHC_JHH-1,Bicalutamide,DB01128,2.649345,14.14477
GDSC1,JHU-029,HNSC,HNSC_JHU-029,Bicalutamide,DB01128,2.890681,18.00557
GDSC1,JIMT-1,BRCA,BRCA_JIMT-1,Bicalutamide,DB01128,2.703473,14.9315
GDSC1,K2,SKCM,SKCM_K2,Bicalutamide,DB01128,3.714478,41.03716
GDSC1,KMH-2,THCA,THCA_KMH-2,Bicalutamide,DB01128,2.118403,8.31784
GDSC1,KMRC-1,KIRC,KIRC_KMRC-1,Bicalutamide,DB01128,2.787385,16.2385
GDSC1,KON,HNSC,HNSC_KON,Bicalutamide,DB01128,2.294246,9.91696
GDSC1,KP-1N,PAAD,PAAD_KP-1N,Bicalutamide,DB01128,2.644443,14.0756
GDSC1,KP-2,PAAD,PAAD_KP-2,Bicalutamide,DB01128,2.774345,16.02813
GDSC1,KYSE-50,ESCA,ESCA_KYSE-50,Bicalutamide,DB01128,2.431,11.37025
GDSC1,LC-1-sq,LUSC,LUSC_LC-1-sq,Bicalutamide,DB01128,2.793376,16.33608
GDSC1,LOU-NH91,LUSC,LUSC_LOU-NH91,Bicalutamide,DB01128,2.732849,15.37663
GDSC1,NCI-H1435,LUAD,LUAD_NCI-H1435,Bicalutamide,DB01128,1.970904,7.17716
GDSC1,NCI-H1568,LUAD,LUAD_NCI-H1568,Bicalutamide,DB01128,3.074846,21.64655
GDSC1,NCI-H1781,LUAD,LUAD_NCI-H1781,Bicalutamide,DB01128,2.699272,14.8689
GDSC1,NUGC-4,STAD,STAD_NUGC-4,Bicalutamide,DB01128,2.854402,17.36405
GDSC1,OCUM-1,STAD,STAD_OCUM-1,Bicalutamide,DB01128,2.356716,10.55623
GDSC1,OE21,ESCA,ESCA_OE21,Bicalutamide,DB01128,3.011736,20.32265
GDSC1,OSC-19,HNSC,HNSC_OSC-19,Bicalutamide,DB01128,2.612446,13.63235
GDSC1,PANC-02-03,PAAD,PAAD_PANC-02-03,Bicalutamide,DB01128,2.843668,17.17866
GDSC1,PANC-04-03,PAAD,PAAD_PANC-04-03,Bicalutamide,DB01128,3.596463,36.46902
GDSC1,PA-TU-8902,PAAD,PAAD_PA-TU-8902,Bicalutamide,DB01128,2.745727,15.57593
GDSC1,PCI-30,HNSC,HNSC_PCI-30,Bicalutamide,DB01128,3.058114,21.28737
GDSC1,PCI-4B,HNSC,HNSC_PCI-4B,Bicalutamide,DB01128,2.657837,14.2654
GDSC1,PL4,PAAD,PAAD_PL4,Bicalutamide,DB01128,1.992792,7.33599
GDSC1,RERF-LC-KJ,LUAD,LUAD_RERF-LC-KJ,Bicalutamide,DB01128,2.707459,14.99113
GDSC1,RERF-LC-Sq1,LUSC,LUSC_RERF-LC-Sq1,Bicalutamide,DB01128,2.901782,18.20656
GDSC1,SAT,HNSC,HNSC_SAT,Bicalutamide,DB01128,3.27374,26.40993
GDSC1,SCC90,HNSC,HNSC_SCC90,Bicalutamide,DB01128,2.94515,19.01351
GDSC1,SKN-3,HNSC,HNSC_SKN-3,Bicalutamide,DB01128,2.901136,18.1948
GDSC1,T-T,ESCA,ESCA_T-T,Bicalutamide,DB01128,1.443653,4.23614
GDSC1,TMK-1,STAD,STAD_TMK-1,Bicalutamide,DB01128,2.883915,17.88415
GDSC1,VCaP,PRAD,PRAD_VCaP,Bicalutamide,DB01128,2.419226,11.23716
GDSC1,WM1552C,SKCM,SKCM_WM1552C,Bicalutamide,DB01128,3.205366,24.66453
GDSC1,WM35,SKCM,SKCM_WM35,Bicalutamide,DB01128,2.323442,10.21076
GDSC1,WM793B,SKCM,SKCM_WM793B,Bicalutamide,DB01128,2.625842,13.8162
GDSC1,HCC1500,BRCA,BRCA_HCC1500,Bicalutamide,DB01128,2.992838,19.9422
GDSC1,HSC-39,STAD,STAD_HSC-39,Bicalutamide,DB01128,2.010254,7.46521
GDSC1,MDA-MB-330,BRCA,BRCA_MDA-MB-330,Bicalutamide,DB01128,3.003613,20.15824
GDSC1,COLO-829,SKCM,SKCM_COLO-829,Midostaurin,DB06595,0.780839,2.1833
GDSC1,5637,BLCA,BLCA_5637,Midostaurin,DB06595,-1.01553,0.36221
GDSC1,RT4,BLCA,BLCA_RT4,Midostaurin,DB06595,0.557974,1.74713
GDSC1,SW780,BLCA,BLCA_SW780,Midostaurin,DB06595,-0.863706,0.4216
GDSC1,TCCSUP,BLCA,BLCA_TCCSUP,Midostaurin,DB06595,-1.776922,0.16916
GDSC1,C-33-A,CESC,CESC_C-33-A,Midostaurin,DB06595,0.827473,2.28753
GDSC1,C-4-I,CESC,CESC_C-4-I,Midostaurin,DB06595,-0.478493,0.61972
GDSC1,ME-180,CESC,CESC_ME-180,Midostaurin,DB06595,1.328106,3.77389
GDSC1,42-MG-BA,GBM,GBM_42-MG-BA,Midostaurin,DB06595,-1.846803,0.15774
GDSC1,8-MG-BA,GBM,GBM_8-MG-BA,Midostaurin,DB06595,-1.719744,0.17911
GDSC1,A172,GBM,GBM_A172,Midostaurin,DB06595,-1.185643,0.30555
GDSC1,GB-1,GBM,GBM_GB-1,Midostaurin,DB06595,-0.380816,0.6833
GDSC1,T98G,GBM,GBM_T98G,Midostaurin,DB06595,-1.571227,0.20779
GDSC1,U-118-MG,GBM,GBM_U-118-MG,Midostaurin,DB06595,1.379133,3.97146
GDSC1,U-87-MG,GBM,GBM_U-87-MG,Midostaurin,DB06595,0.792338,2.20855
GDSC1,YKG-1,GBM,GBM_YKG-1,Midostaurin,DB06595,-1.393065,0.24831
GDSC1,Calu-3,LUAD,LUAD_Calu-3,Midostaurin,DB06595,-1.199687,0.30129
GDSC1,LK-2,LUSC,LUSC_LK-2,Midostaurin,DB06595,-1.320435,0.26702
GDSC1,NCI-H1437,LUAD,LUAD_NCI-H1437,Midostaurin,DB06595,0.581246,1.78827
GDSC1,NCI-H1623,LUAD,LUAD_NCI-H1623,Midostaurin,DB06595,2.079667,8.0018
GDSC1,NCI-H1648,LUAD,LUAD_NCI-H1648,Midostaurin,DB06595,-0.384633,0.6807
GDSC1,NCI-H1650,LUAD,LUAD_NCI-H1650,Midostaurin,DB06595,0.052415,1.05381
GDSC1,NCI-H1693,LUAD,LUAD_NCI-H1693,Midostaurin,DB06595,0.272465,1.3132
GDSC1,NCI-H1838,LUAD,LUAD_NCI-H1838,Midostaurin,DB06595,2.204035,9.0615
GDSC1,NCI-H2085,LUAD,LUAD_NCI-H2085,Midostaurin,DB06595,-1.000958,0.36753
GDSC1,NCI-H2170,LUSC,LUSC_NCI-H2170,Midostaurin,DB06595,-0.934606,0.39274
GDSC1,NCI-H2228,LUAD,LUAD_NCI-H2228,Midostaurin,DB06595,0.809835,2.24754
GDSC1,NCI-H2342,LUAD,LUAD_NCI-H2342,Midostaurin,DB06595,-2.207877,0.10993
GDSC1,NCI-H2347,LUAD,LUAD_NCI-H2347,Midostaurin,DB06595,0.625485,1.86915
GDSC1,NCI-H2405,LUAD,LUAD_NCI-H2405,Midostaurin,DB06595,-0.67479,0.50926
GDSC1,NCI-H2030,LUAD,LUAD_NCI-H2030,Midostaurin,DB06595,-1.888039,0.15137
GDSC1,NCI-H2122,LUAD,LUAD_NCI-H2122,Midostaurin,DB06595,-0.939069,0.39099
GDSC1,NCI-H1734,LUAD,LUAD_NCI-H1734,Midostaurin,DB06595,-0.8054,0.44691
GDSC1,NCI-H650,LUAD,LUAD_NCI-H650,Midostaurin,DB06595,-1.144575,0.31836
GDSC1,T24,BLCA,BLCA_T24,Midostaurin,DB06595,-0.225258,0.79831
GDSC1,NCI-H2087,LUAD,LUAD_NCI-H2087,Midostaurin,DB06595,-0.347024,0.70679
GDSC1,UM-UC-3,BLCA,BLCA_UM-UC-3,Midostaurin,DB06595,-0.558602,0.57201
GDSC1,SW756,CESC,CESC_SW756,Midostaurin,DB06595,2.288193,9.85711
GDSC1,Calu-6,LUAD,LUAD_Calu-6,Midostaurin,DB06595,1.324394,3.75991
GDSC1,NCI-H1355,LUAD,LUAD_NCI-H1355,Midostaurin,DB06595,0.065922,1.06814
GDSC1,NCI-H1792,LUAD,LUAD_NCI-H1792,Midostaurin,DB06595,-1.118032,0.32692
GDSC1,HPAF-II,PAAD,PAAD_HPAF-II,Midostaurin,DB06595,2.557468,12.90311
GDSC1,MIA-PaCa-2,PAAD,PAAD_MIA-PaCa-2,Midostaurin,DB06595,1.597166,4.93902
GDSC1,NCI-H2009,LUAD,LUAD_NCI-H2009,Midostaurin,DB06595,-1.247324,0.28727
GDSC1,NCI-H2291,LUAD,LUAD_NCI-H2291,Midostaurin,DB06595,3.018667,20.46399
GDSC1,SW1573,LUAD,LUAD_SW1573,Midostaurin,DB06595,0.113278,1.11994
GDSC1,TE-5,ESCA,ESCA_TE-5,Midostaurin,DB06595,1.434573,4.19785
GDSC1,HCC1954,BRCA,BRCA_HCC1954,Midostaurin,DB06595,1.919356,6.81657
GDSC1,HCC1187,BRCA,BRCA_HCC1187,Midostaurin,DB06595,-0.15381,0.85743
GDSC1,HCC1395,BRCA,BRCA_HCC1395,Midostaurin,DB06595,-1.916125,0.14718
GDSC1,HCC1599,BRCA,BRCA_HCC1599,Midostaurin,DB06595,-0.304071,0.73781
GDSC1,HCC1937,BRCA,BRCA_HCC1937,Midostaurin,DB06595,1.763881,5.83504
GDSC1,HCC2157,BRCA,BRCA_HCC2157,Midostaurin,DB06595,-0.245809,0.78207
GDSC1,HCC2218,BRCA,BRCA_HCC2218,Midostaurin,DB06595,2.597351,13.42812
GDSC1,HCC38,BRCA,BRCA_HCC38,Midostaurin,DB06595,-0.783921,0.45661
GDSC1,BB30-HNC,HNSC,HNSC_BB30-HNC,Midostaurin,DB06595,-0.641204,0.52666
GDSC1,BB49-HNC,HNSC,HNSC_BB49-HNC,Midostaurin,DB06595,0.553335,1.73904
GDSC1,BB65-RCC,KIRC,KIRC_BB65-RCC,Midostaurin,DB06595,-0.128529,0.87939
GDSC1,BHY,HNSC,HNSC_BHY,Midostaurin,DB06595,-0.887546,0.41166
GDSC1,Ca9-22,HNSC,HNSC_Ca9-22,Midostaurin,DB06595,-0.285714,0.75148
GDSC1,CAL-33,HNSC,HNSC_CAL-33,Midostaurin,DB06595,-0.509781,0.60063
GDSC1,CP50-MEL-B,SKCM,SKCM_CP50-MEL-B,Midostaurin,DB06595,1.447679,4.25323
GDSC1,CP66-MEL,SKCM,SKCM_CP66-MEL,Midostaurin,DB06595,1.963129,7.12158
GDSC1,D-542MG,GBM,GBM_D-542MG,Midostaurin,DB06595,1.808648,6.10219
GDSC1,DSH1,BLCA,BLCA_DSH1,Midostaurin,DB06595,-0.477863,0.62011
GDSC1,EBC-1,LUSC,LUSC_EBC-1,Midostaurin,DB06595,-0.255731,0.77435
GDSC1,EC-GI-10,ESCA,ESCA_EC-GI-10,Midostaurin,DB06595,1.790864,5.99463
GDSC1,EPLC-272H,LUSC,LUSC_EPLC-272H,Midostaurin,DB06595,-0.087786,0.91596
GDSC1,HA7-RCC,KIRC,KIRC_HA7-RCC,Midostaurin,DB06595,-0.73226,0.48082
GDSC1,HCE-4,ESCA,ESCA_HCE-4,Midostaurin,DB06595,-1.00163,0.36728
GDSC1,HO-1-u-1,HNSC,HNSC_HO-1-u-1,Midostaurin,DB06595,0.320613,1.37797
GDSC1,HSC-2,HNSC,HNSC_HSC-2,Midostaurin,DB06595,-1.451329,0.23426
GDSC1,J82,BLCA,BLCA_J82,Midostaurin,DB06595,0.539854,1.71576
GDSC1,KOSC-2,HNSC,HNSC_KOSC-2,Midostaurin,DB06595,-0.519423,0.59486
GDSC1,KP-4,PAAD,PAAD_KP-4,Midostaurin,DB06595,-1.234263,0.29105
